Price,Inventory,Sort,ItemName,Id,IsActive,IsSaleable,IsSponsored,SKUCODE,MasterSKUCODE,AId,ShortDescription,Description,ItemImage,WebImage,UnitSize,UOM,PackSize,Type,MaxOrderQuantity,Mrp,DiscountAmount,SearchTerm,MinOrderQuantity,Quantity,TotalCount,EnId,IsRestricted,CategoryCode,store,pincode,webstore_id,scraped_at_utc,source_category_url
570.00,3,-54,Oateo Instant Oats,2,0,True,False,BC10211,BC0104,0,Instant Oats,Instant oats are made by rolling and steaming the Steel cut oats. They are an easy to cook healthy breakfast and snack option loved by consumers across the globe. *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/BC10211_1.jpg,/VendorItems/MenuItems/BC10211_2.jpg,400.0,g,4,V,30.0,0.00,,"BC10211,Oateo Instant Oats,Oateo,Instant Oats,Oateo Oats,Oats,Oat,Food Cupboard,Breakfast,Cereals",1.00,0,384,W7F+x+sPZUPsCAcXwYSH5Q==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
740.00,35,-53,Flora Margarine,862,0,True,False,DY20201,FC1102,0,Margarine,Flora is a plant-based fat spread that includes healthy fats such as Omega 3 and Omega 6 which help to maintain a normal blood cholesterol level and overall heart health. Flora also adds a unique taste for your healthy family dishes. Flora 250g can be used for cooking and spreading.*Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/DY20201_1.jpg,/VendorItems/MenuItems/DY20201_2.jpg,250.0,g,24,V,10.0,0.00,,"DY20201,Flora Margarine,250g,Flora,Fat Spreads,Flora Margarine,Spreads,,Flora Margarine 250g,,,,,Food Cupboard,Margarine",1.00,0,384,nWK+aFwZx3BhBYmezJ2qAQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
270.00,55,-52,Nutrifix Nutty Cereal Bar,645819,0,True,False,BCE0142,,0,Cereal Bar,"Nutrifix Nutty Bar is a wholesome snack crafted with a delightful mix of nuts and edible seeds including peanuts, green pumpkin seeds, and sesame seeds. Naturally sweetened with dates and balanced with crispy rice, it delivers a crunchy yet chewy texture that satisfies every bite. Enhanced with a hint of vanilla flavor, this bar is a tasty energy booster – ideal for busy mornings, work breaks, or post-workout refueling. Free from artificial colors and preservatives, it’s a guilt-free snack you can enjoy anytime. Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/BCE0142_1.jpg,/VendorItems/MenuItems/BCE0142_2.jpg,30.0,g,12,,30.0,300.00,10.00%,"BCE0142,Nutrifix Nutty Cereal Bar,30g,Nutrifix,Nutty Cereal Bar,Cereal,Cereal Bar,Nutty Bar,Nutrfix Bar,Nutrifix Cereal,Break Fast,Nutty,,,,,,",1.00,0,384,j2yDIAlAof6LeMOA9JBitg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
135.00,48,-51,Prima Kottu Mee Chicken Noodles,707,0,True,False,PS12473,FC1205,0,Insant Noodles,Prima noodles are an all time favourite amongst kids and adults alike.  *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/PS12473_1.jpg,/VendorItems/MenuItems/PS12473_2.jpg,78.0,g,80,NV,30.0,0.00,,"PS12473,Prima Kottu Mee Chicken Noodles,78g,Prima, Kottu Mee Chicken Noodles,Prima Noodles,Chicken Flavour,Instant Noodles,Prima Kottu Mee Chicken Noodles 78g,Noodles,Kottu mee,Instant,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,C045jviP93K53KOsHGldyA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
370.00,12,-50,Sera Chicken Flavoured Noodles,638730,0,True,False,PSE0234,,0,Noodles,"Sera Chicken Noodles, an experience worth sharing with your loved ones. With no addition of MSG, Sera Chicken Noodles gives out a novel non-sticky taste experience at your special occasion. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PSE0234_1.jpg,/VendorItems/MenuItems/PSE0234_2.jpg,325.0,g,12,,10.0,0.00,,"PSE0234,Sera Chicken Flavoured Noodles,325g,Sera,Chicken Flavoured Noodles,Chicken Flavoured,Noodles,Chicken Noodles,Sera Chicken Flavoured Noodles 325g,Sera Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,NIdJpGYPqkm6EI820anBOg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
135.00,15,-48,Prima Kottu Mee Nai Miris Noodles,637517,0,True,False,PSE0171,FC1206,0,Insant Noodles,Prima noodles are an all time favourite amongst kids and adults alike. *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/PSE0171_1.jpg,/VendorItems/MenuItems/PSE0171_2.jpg,80.0,g,30,,30.0,0.00,,"PSE0171,Prima Kottu Mee Nai Miris Noodles,80g,Prima,Kottu Mee Nai Miris Noodles,Prima Noodles,Nai Miris ,Instant Noodles,Prima Kottu Mee Nai Miris Noodles 80g,Noodles,Kottu mee,Instant,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,ammvyCCo46cjlMwRr0krMg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,350.00",21,-47,Marmite,395,0,True,False,JS30103,,0,Marmite,"Marmite on toast is a unique & delicious breakfast, which helps make your mornings that little bit better! Marmite is a kitchen cupboard essential. Marmite yeast extract spreads easily on toast, providing a quick & simple breakfast solution for the whole family to enjoy. What’s more, Marmite is rich in B vitamins and has no added sugar - what more could you want from a breakfast?! Spread Marmite on toast, crumpets, bagels and a host of other foods. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/JS30103_1.jpg,/VendorItems/MenuItems/JS30103_2.jpg,200.0,g,18,V,5.0,0.00,,"JS30103,Marmite,200g,Marmite,Yeast Extract Medium,Marmite,,,Marmite 200g,Marmite Marmite,,,,Food Cupboard,Jams and Spreads",1.00,0,384,FR3fzPGc0Y4xH/Eo7UynPg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
550.00,16,-46,Supreme Ready To Cook Sprats,1161,0,True,False,CS81302,FC0601,0,Sprats,Supreme ready to cook dried sprats (dried small fish). *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CS81302_1.jpg,/VendorItems/MenuItems/CS81302_2.jpg,100.0,g,20,NV,30.0,0.00,,"CS81302,Supreme Ready To Cook Sprats,100g,Supreme,Ready To Cook Sprats,Sprats,,,Supreme Ready To Cook Sprats 100g,,,,,Food Cupboard,Dry Fish",1.00,0,384,qdp89VPrm8VyBoe1TRktJQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
300.00,12,-45,Ma`s Biriyani Masala,180,0,True,False,CS10612,,0,Biriyani Masala,Ma's biriyani masala contains all the essential spices and flavours to make a delicious masala biriyani.  *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CS10612_1.jpg,/VendorItems/MenuItems/CS10612_2.jpg,50.0,g,10,V,30.0,0.00,,"CS10612,Ma`s Biriyani Masala,50g,MaS,Biriyani Masala,Masala Paste,Mas Curry Paste,Biriyani Paste,Ma`s Biriyani Masala 50g,,,,,Food Cupboard,Curry mixes & Pastes",1.00,0,384,I6zXEDTfDtTwg5zdHq90dQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
750.00,2,-44,Marmite Yeast Extract Medium,394,0,True,False,JS30102,FC1005,0,Marmite,"Marmite on toast is a unique & delicious breakfast, which helps make your mornings that little bit better! Marmite is a kitchen cupboard essential. Marmite yeast extract spreads easily on toast, providing a quick & simple breakfast solution for the whole family to enjoy. What’s more, Marmite is rich in B vitamins and has no added sugar - what more could you want from a breakfast?! Spread Marmite on toast, crumpets, bagels and a host of other foods. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/JS30102_1.jpg,/VendorItems/MenuItems/JS30102_2.jpg,100.0,g,6,V,5.0,0.00,,"JS30102,Marmite Yeast Extract Medium,100g,Marmite,Yeast Extract Medium,Marmite,,,Marmite Yeast Extract Medium 100g,Marmite Marmite,,,,Food Cupboard,Jams and Spreads",1.00,0,384,lzPxGqCNv5ortVS8FwyvaQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
585.00,51,-43,Kelloggs Corn Flakes Pouch,638198,0,True,False,BCE0123,,0,Corn Flakes,Kelloggs Corn Flakes 250g.*Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/BCE0123_1.jpg,/VendorItems/MenuItems/BCE0123_2.jpg,250.0,g,4,,10.0,780.00,25.00%,"BCE0123,Kelloggs Corn Flakes Pouch,250g,Kelloggs,Corn Flakes Pouch,Corn Flakes,,,Kelloggs Corn Flakes Pouch 250g,,,,,Food Cupboard,Cereals & Bars",1.00,0,384,SrhDJYPAF9WVkjfX+iSszg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
310.00,11,-41,Prima Twist Noodles With Vegetable,702,0,True,False,PS12448,,0,Insant Noodles,Prima noodles are an all time favourite amongst kids and adults alike.  *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/PS12448_1.jpg,/VendorItems/MenuItems/PS12448_2.jpg,400.0,g,12,V,30.0,0.00,,"PS12448,Prima Twist Noodles With Vegetable,400g,Prima,wist Noodles With Vegetable,Prima Noodles,Vegetable noodles,Instant Noodles,Prima Twist Noodles With Vegetable 400g,Noodles,,Instant,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,esegVzsulcUphBHMtFPVtA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
130.00,26,-40,Stella Chicken Flavour Noodles,698,0,True,False,PS12401,,0,Insant Noodles,Prima noodles are an all time favourite amongst kids and adults alike. *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/PS12401_1.jpg,/VendorItems/MenuItems/PS12401_2.jpg,74.0,g,40,NV,30.0,0.00,,"PS12401,Stella Chicken Flavour Noodles,74g,Prima,Chicken Flavour Noodles,Stella Noodles,Chicken Flavour,Dry Noodles,Stella Chicken Flavour Noodles 74g,Noodles,Chicken Noodles,Regular,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,xiuMuLXsd7pUSGXv/T+jJw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,295.00",20,-39,"Kelloggs Corn Flakes, Real Honey",636036,0,True,False,BC10696,,0,Cereal,Kellogg's Corn Flakes Real Honey and Milk is a nourishing breakfast for your busy mornings. It has the goodness of Corn Flakes combined with delicious natural honey for a nourishing & energetic start to your mornings! All you need to do is just add milk and kickstart your day with this exciting flavour.* Images for illustration purpose only. Product recieved may vary.,/VendorItems/MenuItems/BC10696_1.jpg,/VendorItems/MenuItems/BC10696_2.jpg,300.0,g,4,V,10.0,0.00,,"BC10696,Kelloggs Corn Flakes, Real Honey,Kelloggs,Kelloggs Corn, Corn Flakes, Real Honey,Flakes, Kello, Cor, Food Cupboard,Breakfast, Cereals",1.00,0,384,JVKQ5ZwP3y57+46bukpLSQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
155.00,101,-38,Lankasoy Mutton Flavor Soya Meat,2174,0,True,False,CF64441,,0,Soya Meat,The taste of a Sri Lankan favourite. Just add the sachet of spices with mutton flavor and enjoy with any main meal. *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CF64441_1.jpg,/VendorItems/MenuItems/CF64441_2.jpg,90.0,g,25,,10.0,0.00,,"CF64441,Lankasoy Mutton Flavor Soya Meat,90g,Lankasoy,Mutton Flavor Soya Meat,Soya Meat,Mutton Flvour,Lankasoy Soya Meat,Lankasoy Mutton Flavor Soya Meat 90g,Soya,,,,Food Cupboard,Soya Meat",1.00,0,384,i6jNIzPLmqWCl2TgW43fqQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
100.00,6,-37,Catch Biriyani Whole Spice Mix,636818,0,True,False,CSE0623,,0,Spice Mix,Catch biriyani spice mix gives off a perfect aroma and blend of natural spices without any additional preservatives and artificial flavours. Contains less quantity used in comparison to other powered products. Raw spices can be stored for longer time. Keep airtight.*Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CSE0623_1.jpg,/VendorItems/MenuItems/CSE0623_2.jpg,5.0,g,6,,30.0,0.00,,"CSE0623,Catch Biriyani Whole Spice Mix,5g,Catch,Biriyani Whole Spice Mix,Whole Spice Mix,Biriyani Spice,,Catch Biriyani Whole Spice Mix 5g,,,,,Food Cupboard,Curry mixes & Pastes",1.00,0,384,kjNWAIyjQsnnB+iD0faD7g==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
550.00,9,-36,Kist Strawberry Flavour Melon Jam,389,0,True,False,JS10212,FC1002,0,Strawberry Flavoured Jam,"Kist Strawberry Melon Jam is ideal to use in preparation of cupcakes, cakes & tarts and will bring out the baker in you. Thanks to Kist's unique aseptic packaging technology, Kist buys large fruit quantities from local farmers during the season & stores without adding any preservatives to use during the off season. Cargills contributes 50 Cents to a farmer foundation, for each 1kg of fruit and vegetables purchased by Kist for manufacturing it's product range. This is used for a special welfare fund (Sarubima Fund) focused on empowering farmer's children through education. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/JS10212_1.jpg,/VendorItems/MenuItems/JS10212_2.jpg,510.0,g,12,V,10.0,0.00,,"JS10212,Kist Strawberry Flavour Melon Jam,510g,Kist,Strawberry Flavour Melon Jam,Jam,Strawberry,Melon Jam,Kist Strawberry Flavour Melon Jam 510g,Kist Jam,,,,Food Cupboard,Jams and Spreads",1.00,0,384,2Csl2IB5+IapV0xc4bxcgw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
997.00,13,-34,Sethum White Cowpea,1136,0,True,False,CS74911,FC0304,0,White Cowpea,Sethum white cowpea 500g pack.  *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CS74911_1.jpg,/VendorItems/MenuItems/CS74911_2.jpg,500.0,g,12,V,10.0,0.00,,"CS74911,Sethum White Cowpea,500g,Sethum,White Cowpea,Cowpea,,,Sethum White Cowpea 500g,,,,,Food Cupboard,Commodities",1.00,0,384,u+pGt2HclXOQWaw0y3A4qw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
135.00,25,-32,Lanka Soy Vegesoy Polos Curry Flavour,637851,0,True,False,CF64472,,0,Soya Meat,"Vegesoy Polos Curry 90G is a plant-based, ready-to-eat product inspired by the traditional Sri Lankan dish of polos curry. Made from young jackfruit, it`s cooked with coconut milk and spices. Vegesoy Polos Curry 90G uses soy nuggets shaped like fish cuts and is seasoned with natural ingredients.*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/CF64472_1.jpg,/VendorItems/MenuItems/CF64472_2.jpg,90.0,g,25,,15.0,0.00,,"CF64472,Lanka Soy Vegesoy Polos Curry Flavour,90g,Lanka Soy,Vegesoy Polos Curry Flavour,Soya Meat,Polos curry,Lanka Soy Soya Meat,Lanka Soy Vegesoy Polos Curry Flavour 90g,Soya,,,,Food Cupboard,Soya Meat",1.00,0,384,l+DWYAY7Pe/RkcV5Xrd5BA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,350.00",2,-31,Baraka Pure Bee Honey,397,0,True,False,JS72301,,0,Pure Bee Honey,"Wild & Pure Bee Honey from the forests of Sri Lanka is a natural source of most of the essential nutrients like seven vitamins of the B-complex group, amino acids, enzymes and minerals. It is an instant energy building food. Unlike processed bee honey, raw bee honey is left in its floral aroma, natural taste and retains its nutritional value. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/JS72301_1.jpg,/VendorItems/MenuItems/JS72301_2.jpg,275.0,g,6,V,10.0,0.00,,"JS72301,Baraka Pure Bee Honey,275g,BARAKA, Pure Bee Honey,Regular Honey,Honey,,Baraka Pure Bee Honey 275g,,,,,Food Cupboard,Honey",1.00,0,384,+jtRC2Cz09F5D2pcLBrliQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
300.00,40,-29,Nutrifix Oats Cereal Bar,645822,0,True,False,BCE0143,,0,Cereal Bar,"Nutrifix Oats Bar combines the goodness of rolled oats with the natural sweetness of dates, crunchy peanuts, almonds, sesame seeds, and rice crisps. Lightly spiced with cinnamon and finished with a hint of vanilla, this bar offers a perfect balance of taste and nutrition. Packed with fiber, healthy fats, and natural energy, it’s an excellent choice for breakfast on-the-go, a mid-day pick-me-up, or a healthier alternative to sugary snacks. Enjoy a satisfying bar that fuels your day while keeping you energized and full for longer. Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/BCE0143_1.jpg,/VendorItems/MenuItems/BCE0143_2.jpg,35.0,g,12,,30.0,0.00,,"BCE0143,Nutrifix Oats Cereal Bar,35g,Nutrifix,Oats Cereal Bar,Cereal,Cereal Bar,Oats Bar,Nutrfix Bar,Nutrifix Cereal,Break Fast,Oats,,,,,,",1.00,0,384,uca/NuUnrqIZkhnKPOOWlA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,590.00",37,-28,Kelloggs Corn Flakes,7,0,True,False,BC10513,BC0101,0,Corn Flakes,"Kellogg's Corn Flakes is a nourishing breakfast cereal. Its crunchy, golden flakes are delicious. It is prepared from corn and enriched with iron and 8 essential vitamins. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/BC10513_1.jpg,/VendorItems/MenuItems/BC10513_2.jpg,475.0,g,6,V,30.0,0.00,,"BC10513,Kelloggs Corn Flakes,Kelloggs,Kelloggs Corn,Flakes,Corn ,Corn Flakes,Fla,Cor,Kello,Food Cupboard,Breakfast, Cereals",1.00,0,384,DzHY/qMHL7ghxKG1tN2y6Q==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
300.00,13,-27,Harischandra Kurakkan Noodles Packet,696,0,True,False,PS10711,,0,Noodles,"Ingredients - Wheat Flour, Kurakkan Flour, Common Salt. Nutrition Information per 100g
Energy – 369.95 Kcal
Carbohydrate – 77.99g
Protein – 13.26g
Fat – 0.55g
Crude Fiber – 3.26g
Salt as NaCl – 0.16g *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PS10711_1.jpg,/VendorItems/MenuItems/PS10711_2.jpg,400.0,g,10,V,30.0,0.00,,"PS10711,Harischandra Kurakkan Noodles Packet,400g,Harischandra,Kurakkan Noodles Packet,Harischandra Noodles,Kurakkan Noodles,Dry Noodles,Harischandra Kurakkan Noodles Packet 400g,Noodles,Kurakkan Noodles,Regular,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,UHglxOKNekzD2zre2c+7KQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,088.00",32,-26,Fondre Fat Spread,637033,0,True,False,DYE0302,FC1104,0,Spread,"Fondre is a 100% vegetarian, trans-fat-free, Extra soft fat spread that includes healthy fats such as Omega 3, 6 and Vitamin A,B,D, and E. Fondre also adds a unique taste to your healthy family dishes.*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/DYE0302_1.jpg,/VendorItems/MenuItems/DYE0302_2.jpg,500.0,g,12,V,10.0,1280.00,15.00%,"DYE0302,Fondre Fat Spread,500g,Fondre,Fat Spreads,Fondre Margarine,Spreads,,Fondre Fat Spread 500g,,,,,Food Cupboard,Margarine",1.00,0,384,wH7dWL/Xy+/ngTaRmyning==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
297.50,62,-25,Kist Pineapple Jam,391,0,True,False,JS10215,,0,Jam,"Kist Pineapple Jam tastes so heavenly when spread on toasted and buttered bread. A must have in your fridge/pantry. Thanks to Kist's unique aseptic packaging technology, Kist buys large fruit quantities from local farmers during the season & stores without adding any preservatives to use during the off season. Cargills contributes 50 Cents to a farmer foundation, for each 1kg of fruit and vegetables purchased by Kist for manufacturing it's product range. This is used for a special welfare fund (Sarubima Fund) focused on empowering farmer's children through education. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/JS10215_1.jpg,/VendorItems/MenuItems/JS10215_2.jpg,300.0,g,6,V,30.0,350.00,15.00%,"JS10215,Kist Pineapple Jam,300g,Kist,Pineapple Jam,Jam,,,Kist Pineapple Jam 300g,Kist Jam,,,,Food Cupboard,Jams and Spreads",1.00,0,384,oojhG9nltaMvZi9d347RVQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
230.00,12,-24,My Choice Dried Kooni,1169,0,True,False,CS83512,,0,Dried Kooni,My Choice dried kooni (indian prawn) 100g pack. *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CS83512_1.jpg,/VendorItems/MenuItems/CS83512_2.jpg,100.0,g,12,NV,30.0,0.00,,"CS83512,My Choice Dried Kooni,100g,My Choice, Dried Kooni,Kooni,Koonissa,,My Choice Dried Kooni 100g,,,,,Food Cupboard,Dry Fish",1.00,0,384,uQwoQxL/7GA64+AomCj0sw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
